student_id,course_id,semester,total_classes,attended_classes,attendance_percentage
STU01140,CS304,3,70,60,85.71
STU01140,CS304,4,59,51,86.44
STU01140,CS305,5,61,46,75.41
STU01140,CS305,6,63,53,84.13
STU01141,CE301,1,58,49,84.48
STU01141,CE302,2,64,48,75.0
STU01141,CE305,3,55,41,74.55
STU01141,CE305,4,69,41,59.42
STU01142,EC303,1,64,54,84.38
STU01142,EC302,2,70,34,48.57
STU01142,EC305,3,59,46,77.97
STU01143,ME301,1,61,51,83.61
STU01143,ME302,2,66,61,92.42
STU01143,ME305,3,58,45,77.59
STU01143,ME301,4,58,40,68.97
STU01143,ME303,5,69,67,97.1
STU01144,CE305,1,56,51,91.07
STU01144,CE305,2,66,59,89.39
STU01145,CE305,1,57,44,77.19
STU01145,CE303,2,64,42,65.62
STU01145,CE305,3,60,49,81.67
STU01145,CE301,4,69,61,88.41
STU01145,CE303,5,60,52,86.67
STU01145,CE304,6,68,56,82.35
STU01146,ME305,1,67,63,94.03
STU01146,ME303,2,69,47,68.12
STU01146,ME301,3,64,48,75.0
STU01146,ME302,4,66,46,69.7
STU01146,ME305,5,67,46,68.66
STU01146,ME305,6,62,47,75.81
STU01147,IT303,1,58,39,67.24
STU01147,IT303,2,55,46,83.64
STU01147,IT305,3,64,48,75.0
STU01148,CE305,1,61,54,88.52
STU01148,CE302,2,61,53,86.89
STU01148,CE301,3,60,46,76.67
STU01148,CE302,4,64,48,75.0
STU01148,CE302,5,68,48,70.59
STU01148,CE304,6,56,37,66.07
STU01149,EC305,1,55,47,85.45
STU01149,EC305,2,70,67,95.71
STU01149,EC302,3,67,66,98.51
STU01149,EC301,4,69,65,94.2
STU01149,EC304,5,55,49,89.09
STU01150,EC302,1,61,48,78.69
STU01150,EC303,2,62,44,70.97
STU01150,EC305,3,62,42,67.74
STU01150,EC303,4,66,44,66.67
STU01150,EC302,5,59,45,76.27
STU01151,EE301,1,64,46,71.88
STU01151,EE301,2,66,38,57.58
STU01151,EE304,3,58,40,68.97
STU01151,EE302,4,68,48,70.59
STU01151,EE303,5,55,40,72.73
STU01151,EE305,6,59,44,74.58
STU01152,EC305,1,66,47,71.21
STU01152,EC305,2,59,48,81.36
STU01152,EC304,3,63,43,68.25
STU01152,EC301,4,67,46,68.66
STU01152,EC305,5,67,55,82.09
STU01153,CE304,1,57,37,64.91
STU01153,CE302,2,55,43,78.18
STU01153,CE305,3,70,55,78.57
STU01153,CE304,4,58,50,86.21
STU01154,EE302,1,65,38,58.46
STU01154,EE305,2,65,48,73.85
STU01154,EE301,3,63,45,71.43
STU01155,IT303,1,67,51,76.12
STU01155,IT305,2,59,39,66.1
STU01155,IT302,3,64,54,84.38
STU01156,EC303,1,56,46,82.14
STU01156,EC301,2,60,47,78.33
STU01156,EC304,3,62,53,85.48
STU01156,EC301,4,55,50,90.91
STU01156,EC305,5,68,60,88.24
STU01156,EC305,6,67,56,83.58
STU01157,EE301,1,56,39,69.64
STU01157,EE301,2,67,48,71.64
STU01157,EE305,3,61,40,65.57
STU01157,EE301,4,57,41,71.93
STU01157,EE302,5,65,55,84.62
STU01158,IT301,1,57,47,82.46
STU01158,IT304,2,56,35,62.5
STU01159,CS303,1,57,54,94.74
STU01159,CS303,2,57,43,75.44
STU01159,CS303,3,56,48,85.71
STU01159,CS304,4,68,56,82.35
STU01159,CS302,5,61,48,78.69
STU01159,CS305,6,69,60,86.96
STU01160,CE302,1,56,38,67.86
STU01160,CE303,2,62,53,85.48
STU01160,CE303,3,63,48,76.19
STU01160,CE301,4,70,53,75.71
STU01160,CE304,5,69,42,60.87
STU01161,IT303,1,67,43,64.18
STU01161,IT302,2,56,42,75.0
STU01161,IT304,3,59,33,55.93
STU01161,IT304,4,68,35,51.47
STU01161,IT302,5,59,47,79.66
STU01161,IT303,6,55,27,49.09
STU01162,EC301,1,70,53,75.71
STU01162,EC304,2,67,53,79.1
STU01162,EC301,3,60,44,73.33
STU01162,EC305,4,57,41,71.93
STU01162,EC303,5,55,41,74.55
STU01162,EC304,6,63,31,49.21
STU01163,IT302,1,61,35,57.38
STU01163,IT302,2,69,52,75.36
STU01164,EE301,1,59,45,76.27
STU01164,EE303,2,66,58,87.88
STU01164,EE302,3,61,41,67.21
STU01165,ME304,1,58,34,58.62
STU01165,ME304,2,57,43,75.44
STU01165,ME304,3,55,47,85.45
STU01165,ME302,4,60,44,73.33
STU01166,ME301,1,60,52,86.67
STU01166,ME301,2,67,62,92.54
STU01167,EE302,1,68,63,92.65
STU01167,EE302,2,65,40,61.54
STU01168,EE304,1,70,47,67.14
STU01168,EE305,2,66,53,80.3
STU01168,EE304,3,58,38,65.52
STU01169,EC302,1,69,38,55.07
STU01169,EC301,2,64,42,65.62
STU01169,EC303,3,63,41,65.08
STU01170,CS301,1,60,50,83.33
STU01170,CS305,2,65,53,81.54
STU01170,CS301,3,59,59,100.0
STU01170,CS304,4,64,50,78.12
STU01170,CS305,5,56,53,94.64
STU01170,CS301,6,68,54,79.41
STU01171,EC303,1,56,38,67.86
STU01171,EC302,2,69,55,79.71
STU01171,EC302,3,63,52,82.54
STU01171,EC301,4,67,47,70.15
STU01172,ME305,1,58,50,86.21
STU01172,ME302,2,69,42,60.87
STU01172,ME304,3,60,45,75.0
STU01172,ME302,4,57,46,80.7
STU01172,ME301,5,60,48,80.0
STU01173,CE304,1,60,57,95.0
STU01173,CE301,2,61,51,83.61
STU01174,ME305,1,68,42,61.76
STU01174,ME302,2,65,43,66.15
STU01174,ME304,3,69,46,66.67
STU01174,ME302,4,68,38,55.88
STU01175,CE305,1,62,50,80.65
STU01175,CE301,2,60,43,71.67
STU01175,CE305,3,65,62,95.38
STU01176,CS301,1,65,52,80.0
STU01176,CS302,2,69,51,73.91
STU01176,CS301,3,70,59,84.29
STU01176,CS305,4,68,58,85.29
STU01176,CS304,5,58,42,72.41
STU01177,IT304,1,56,47,83.93
STU01177,IT304,2,70,51,72.86
STU01177,IT302,3,67,46,68.66
STU01177,IT305,4,59,49,83.05
STU01177,IT301,5,66,49,74.24
STU01178,EE304,1,59,40,67.8
STU01178,EE301,2,60,44,73.33
STU01179,ME302,1,66,48,72.73
STU01179,ME303,2,60,47,78.33
STU01179,ME301,3,67,54,80.6
STU01180,EE301,1,65,42,64.62
STU01180,EE305,2,69,66,95.65
STU01180,EE301,3,63,56,88.89
STU01180,EE304,4,59,57,96.61
STU01181,CE305,1,60,50,83.33
STU01181,CE301,2,59,55,93.22
STU01182,IT305,1,67,50,74.63
STU01182,IT304,2,56,61,82.14
STU01182,IT305,3,63,51,80.95
STU01182,IT302,4,68,47,69.12
STU01183,IT305,1,64,57,89.06
STU01183,IT305,2,55,44,80.0
STU01183,IT302,3,59,50,84.75
STU01183,IT301,4,65,50,76.92
STU01183,IT301,5,62,52,83.87
STU01183,IT305,6,68,50,73.53
STU01184,EE303,1,64,43,67.19
STU01184,EE302,2,64,44,68.75
STU01184,EE305,3,65,40,61.54
STU01184,EE305,4,57,38,66.67
STU01184,EE301,5,64,44,68.75
STU01184,EE303,6,69,45,65.22
STU01185,CS305,1,69,53,76.81
STU01185,CS301,2,69,58,84.06
STU01185,CS301,3,66,49,74.24
STU01185,CS302,4,62,45,72.58
STU01185,CS305,5,67,50,74.63
STU01185,CS304,6,67,47,70.15
STU01186,CE302,1,60,49,81.67
STU01186,CE301,2,69,44,63.77
STU01186,CE303,3,67,53,79.1
STU01186,CE301,4,57,40,70.18
STU01186,CE304,5,70,52,74.29
STU01187,EC305,1,70,52,74.29
STU01187,EC304,2,59,41,69.49
STU01187,EC305,3,68,47,69.12
STU01187,EC305,4,70,52,74.29
STU01187,EC302,5,59,43,72.88
STU01187,EC303,6,61,48,78.69
STU01188,EC301,1,65,43,66.15
STU01188,EC305,2,55,31,56.36
STU01188,EC304,3,60,34,56.67
STU01188,EC302,4,66,33,50.0
STU01188,EC301,5,63,35,55.56
STU01189,EC303,1,67,56,83.58
STU01189,EC304,2,65,40,61.54
STU01190,EE305,1,56,41,73.21
STU01190,EE301,2,58,42,72.41
STU01190,EE302,3,63,46,73.02
STU01190,EE305,4,60,43,71.67
STU01190,EE303,5,66,47,71.21
STU01191,EC303,1,60,36,60.0
STU01191,EC305,2,67,41,61.19
STU01191,EC304,3,67,38,56.72
STU01191,EC302,4,59,40,67.8
STU01192,EC305,1,64,47,73.44
STU01192,EC302,2,62,51,82.26
STU01192,EC302,3,63,51,80.95
STU01192,EC304,4,62,39,62.9
STU01193,CS305,1,58,39,67.24
STU01193,CS303,2,67,51,76.12
STU01193,CS302,3,63,47,74.6
STU01194,CS303,1,60,55,91.67
STU01194,CS305,2,65,37,56.92
STU01195,CS302,1,65,64,98.46
STU01195,CS304,2,60,52,86.67
STU01195,CS305,3,60,53,88.33
STU01195,CS304,4,62,61,98.39
STU01195,CS302,5,65,54,83.08
STU01196,IT305,1,66,50,75.76
STU01196,IT301,2,62,62,100.0
STU01196,IT305,3,58,56,96.55
STU01196,IT305,4,67,60,89.55
STU01196,IT303,5,66,57,86.36
STU01196,IT301,6,70,56,80.0
STU01197,CS303,1,67,41,61.19
STU01197,CS305,2,65,56,86.15
STU01197,CS301,3,65,47,72.31
STU01197,CS304,4,64,52,81.25
STU01197,CS303,5,62,49,79.03
STU01197,CS301,6,61,38,62.3
STU01198,ME305,1,58,40,68.97
STU01198,ME305,2,57,35,61.4
STU01198,ME301,3,70,34,48.57
STU01198,ME305,4,70,43,61.43
STU01199,CS301,1,61,58,95.08
STU01199,CS305,2,65,64,98.46
STU01199,CS305,3,62,51,82.26
STU01200,EC301,1,57,49,85.96
STU01200,EC303,2,61,51,83.61
STU01200,EC304,3,64,55,85.94
STU01200,EC301,4,65,42,64.62
