student_id,course_id,semester,login_count,content_views,assignment_submission_rate,average_session_minutes
STU00939,EC302,3,22,33,51.51,9.06
STU00939,EC304,4,29,32,28.24,19.37
STU00940,IT302,1,50,163,100.0,21.81
STU00940,IT302,2,54,194,75.19,28.69
STU00940,IT305,3,34,116,83.16,34.41
STU00940,IT302,4,71,179,94.93,34.19
STU00940,IT305,5,40,118,78.96,26.49
STU00941,ME304,1,11,15,38.54,15.63
STU00941,ME305,2,4,31,18.8,13.3
STU00942,IT304,1,37,95,44.55,31.85
STU00942,IT302,2,30,66,60.16,27.05
STU00942,IT304,3,49,51,54.72,26.8
STU00943,CE301,1,6,17,0.0,2.0
STU00943,CE304,2,13,13,19.75,2.0
STU00943,CE302,3,19,0,0.0,27.92
STU00943,CE304,4,12,44,0.0,5.32
STU00943,CE305,5,8,6,0.0,5.21
STU00944,CS304,1,24,125,41.1,26.77
STU00944,CS302,2,11,54,42.39,5.94
STU00944,CS305,3,21,99,57.62,43.89
STU00945,EE301,1,37,62,60.2,27.21
STU00945,EE305,2,18,29,40.77,22.39
STU00945,EE304,3,38,20,71.28,30.02
STU00945,EE305,4,30,88,51.02,28.98
STU00945,EE302,5,16,90,52.51,2.0
STU00946,EE303,1,25,39,25.54,3.1
STU00946,EE303,2,24,59,24.26,24.69
STU00946,EE303,3,14,3,27.09,11.28
STU00946,EE305,4,43,101,32.41,22.45
STU00947,CS304,1,52,108,73.04,2.0
STU00947,CS304,2,20,89,54.4,19.88
STU00947,CS304,3,23,105,44.1,28.88
STU00947,CS301,4,14,82,44.91,19.3
STU00948,EC305,1,37,23,51.72,19.98
STU00948,EC303,2,18,48,37.11,16.01
STU00948,EC303,3,35,64,52.1,8.51
STU00948,EC305,4,21,75,47.43,24.72
STU00949,EC303,1,48,129,59.52,21.05
STU00949,EC305,2,50,66,55.57,23.41
STU00949,EC303,3,43,105,88.56,33.62
STU00949,EC302,4,48,125,72.9,12.38
STU00950,CE304,1,33,66,36.14,16.11
STU00950,CE303,2,0,61,31.38,10.38
STU00950,CE302,3,4,44,27.65,12.07
STU00950,CE303,4,0,0,25.82,13.53
STU00950,CE303,5,14,0,19.04,12.71
STU00950,CE302,6,19,73,23.15,8.96
STU00951,CE305,1,25,22,23.11,16.52
STU00951,CE301,2,30,30,39.02,2.0
STU00951,CE302,3,26,59,15.87,15.01
STU00951,CE305,4,24,51,2.73,4.13
STU00951,CE302,5,2,26,12.25,21.67
STU00951,CE303,6,28,23,26.74,24.12
STU00952,EC304,1,41,152,85.37,11.17
STU00952,EC305,2,37,108,68.92,27.28
STU00952,EC305,3,58,55,92.14,15.26
STU00952,EC302,4,35,179,87.47,20.9
STU00952,EC305,5,47,121,73.81,44.4
STU00953,EE301,1,51,122,64.52,27.73
STU00953,EE305,2,56,93,64.12,25.07
STU00953,EE301,3,63,79,75.59,30.86
STU00953,EE302,4,27,104,71.35,50.49
STU00954,IT304,1,31,80,54.88,4.74
STU00954,IT305,2,29,106,42.48,19.45
STU00954,IT302,3,38,116,45.21,31.63
STU00954,IT301,4,31,68,57.39,14.27
STU00954,IT304,5,39,94,52.66,31.58
STU00955,IT304,1,24,46,29.06,18.09
STU00955,IT303,2,11,78,9.67,20.85
STU00955,IT302,3,34,68,35.92,5.55
STU00955,IT301,4,12,33,22.08,2.0
STU00955,IT301,5,27,0,29.61,19.88
STU00956,EC303,1,30,105,50.89,20.14
STU00956,EC305,2,30,44,46.47,9.22
STU00957,EC301,1,13,64,45.69,2.0
STU00957,EC302,2,26,50,41.02,10.6
STU00957,EC305,3,32,108,50.02,6.62
STU00958,CE301,1,36,47,39.57,26.53
STU00958,CE305,2,22,55,42.95,20.92
STU00959,EE304,1,25,34,25.1,4.39
STU00959,EE302,2,21,4,21.36,22.4
STU00959,EE305,3,23,27,29.62,11.33
STU00959,EE305,4,8,49,37.78,7.44
STU00960,EC302,1,30,152,52.68,2.0
STU00960,EC305,2,32,86,37.95,28.13
STU00960,EC302,3,23,69,58.43,24.87
STU00961,EC302,1,24,34,29.09,9.46
STU00961,EC302,2,17,14,11.84,22.28
STU00961,EC305,3,24,45,19.75,2.0
STU00961,EC304,4,43,24,17.23,20.15
STU00961,EC301,5,18,3,16.89,10.7
STU00962,CS302,1,39,0,38.52,2.07
STU00962,CS304,2,19,31,55.57,18.27
STU00962,CS302,3,29,13,43.94,9.79
STU00962,CS303,4,39,35,31.16,2.0
STU00962,CS301,5,25,69,36.92,10.67
STU00963,EE304,1,20,49,36.13,22.59
STU00963,EE304,2,41,65,25.95,25.39
STU00963,EE302,3,28,67,43.67,40.28
STU00963,EE301,4,19,78,32.2,24.37
STU00964,CS304,1,38,154,89.37,44.18
STU00964,CS304,2,34,75,50.88,34.09
STU00964,CS301,3,26,68,81.0,23.94
STU00964,CS302,4,36,108,87.1,45.88
STU00964,CS304,5,43,123,87.26,38.44
STU00965,CS301,1,15,68,24.86,7.92
STU00965,CS305,2,0,46,15.81,2.08
STU00965,CS304,3,25,64,33.25,3.17
STU00965,CS303,4,25,26,26.54,8.52
STU00966,EC305,1,24,27,47.24,17.76
STU00966,EC302,2,35,41,36.0,15.59
STU00967,ME302,1,15,10,11.18,10.76
STU00967,ME303,2,15,42,14.76,5.75
STU00967,ME303,3,35,7,20.69,14.61
STU00968,EC302,1,46,97,49.48,39.15
STU00968,EC305,2,47,154,68.58,34.47
STU00968,EC301,3,36,102,85.44,26.3
STU00968,EC301,4,51,115,77.45,44.29
STU00969,CE304,1,26,82,54.89,18.2
STU00969,CE303,2,36,90,57.86,23.59
STU00970,CE304,1,45,79,85.99,16.13
STU00970,CE304,2,63,111,83.31,43.37
STU00971,EC304,1,42,114,68.25,22.76
STU00971,EC303,2,30,45,71.05,21.12
STU00972,CS303,1,53,84,56.24,45.51
STU00972,CS304,2,32,151,75.94,34.81
STU00972,CS302,3,39,145,93.38,24.53
STU00972,CS305,4,40,203,71.87,35.72
STU00973,EC304,1,42,86,64.77,28.74
STU00973,EC301,2,30,84,63.99,26.53
STU00974,ME302,1,59,87,79.19,34.15
STU00974,ME305,2,39,176,86.97,44.67
STU00975,EE301,1,26,12,12.65,6.0
STU00975,EE304,2,5,0,12.44,14.85
STU00975,EE303,3,2,42,8.9,2.0
STU00975,EE304,4,13,0,15.14,8.51
STU00976,CE302,1,52,95,73.71,44.26
STU00976,CE303,2,15,130,76.6,28.11
STU00976,CE305,3,45,108,72.63,17.37
STU00977,ME301,1,20,39,38.25,31.05
STU00977,ME305,2,10,74,40.54,18.29
STU00977,ME303,3,28,54,46.81,36.03
STU00978,ME302,1,33,135,58.94,25.71
STU00978,ME301,2,70,122,77.66,24.75
STU00978,ME305,3,42,139,77.69,18.29
STU00978,ME301,4,28,66,69.59,24.07
STU00978,ME303,5,51,107,66.08,20.77
STU00979,ME301,1,29,21,23.45,5.47
STU00979,ME305,2,13,17,45.58,5.02
STU00979,ME302,3,19,67,6.16,2.0
STU00979,ME305,4,25,47,32.42,22.37
STU00979,ME302,5,18,82,21.74,21.4
STU00979,ME303,6,17,56,26.48,2.59
STU00980,CS305,1,61,86,84.24,11.45
STU00980,CS305,2,31,88,87.36,27.5
STU00980,CS304,3,42,94,69.34,32.13
STU00980,CS302,4,41,139,69.93,27.2
STU00981,CE302,1,14,22,26.48,13.33
STU00981,CE302,2,0,11,27.99,4.03
STU00981,CE305,3,14,79,33.74,2.21
STU00981,CE304,4,25,26,20.55,19.6
STU00981,CE304,5,27,45,26.43,15.36
STU00982,EC302,1,20,92,41.67,31.46
STU00982,EC305,2,22,77,45.27,10.61
STU00983,EC304,1,18,36,43.51,13.62
STU00983,EC301,2,38,90,45.24,25.64
STU00984,CS305,1,68,159,83.43,37.9
STU00984,CS304,2,44,141,100.0,34.07
STU00984,CS305,3,57,99,99.57,38.47
STU00984,CS305,4,55,91,78.96,30.03
STU00984,CS305,5,62,97,100.0,41.31
STU00985,IT305,1,58,68,71.22,22.33
STU00985,IT302,2,24,112,52.33,23.85
STU00985,IT302,3,45,134,58.13,6.28
STU00985,IT302,4,35,88,64.68,21.62
STU00986,CS303,1,9,85,47.08,27.09
STU00986,CS301,2,29,71,34.8,22.1
STU00986,CS304,3,11,70,38.21,7.09
STU00986,CS303,4,27,46,27.85,4.69
STU00986,CS301,5,46,7,61.73,27.75
STU00986,CS304,6,14,49,23.93,23.41
STU00987,ME302,1,11,98,21.28,38.49
STU00987,ME302,2,32,76,52.68,20.5
STU00988,CS302,1,26,59,39.2,3.45
STU00988,CS304,2,14,13,44.8,12.45
STU00988,CS302,3,17,52,41.1,7.91
STU00988,CS302,4,7,11,34.22,2.0
STU00988,CS303,5,1,104,26.72,14.1
STU00988,CS304,6,21,44,49.08,21.63
STU00989,EC303,1,56,78,36.45,2.0
STU00989,EC304,2,16,100,44.87,17.44
STU00989,EC304,3,16,21,30.47,17.14
STU00989,EC302,4,19,18,55.34,30.87
STU00989,EC301,5,8,55,35.28,4.54
STU00990,CE301,1,38,55,90.46,41.1
STU00990,CE304,2,64,87,85.08,25.37
STU00990,CE304,3,32,95,73.33,32.24
STU00990,CE305,4,43,129,81.31,39.22
STU00991,IT305,1,29,131,54.26,25.62
STU00991,IT301,2,25,114,58.21,18.04
STU00991,IT301,3,13,114,51.07,23.23
STU00991,IT303,4,28,101,58.82,21.16
STU00992,IT305,1,45,115,51.03,32.9
STU00992,IT301,2,52,113,59.54,26.62
STU00992,IT302,3,48,145,89.04,51.79
STU00992,IT301,4,49,111,89.15,17.63
STU00993,EC302,1,29,53,66.39,32.74
STU00993,EC301,2,31,76,70.08,18.09
STU00993,EC304,3,29,109,50.9,21.16
STU00993,EC305,4,48,96,68.13,13.79
STU00993,EC303,5,0,98,36.31,17.24
STU00993,EC303,6,42,137,48.19,9.24
STU00994,ME305,1,32,102,53.46,27.09
STU00994,ME304,2,28,46,60.57,10.91
STU00995,EC305,1,36,77,63.64,28.87
STU00995,EC305,2,33,115,67.99,38.0
STU00995,EC302,3,39,104,76.21,28.95
STU00995,EC303,4,41,111,42.65,34.16
STU00995,EC303,5,36,91,39.78,34.58
STU00996,ME302,1,24,61,45.87,9.06
STU00996,ME305,2,12,40,24.18,17.73
STU00996,ME303,3,45,104,45.48,11.19
STU00997,CE301,1,0,85,4.25,11.94
STU00997,CE303,2,0,3,0.86,12.76
STU00997,CE302,3,0,55,20.45,2.0
STU00998,ME305,1,43,66,48.22,34.75
STU00998,ME304,2,52,54,45.92,9.15
STU00998,ME304,3,42,53,31.5,26.77
STU00998,ME302,4,41,104,45.37,14.57
STU00998,ME301,5,36,60,44.72,36.61
STU00999,CE303,1,26,86,44.55,34.49
STU00999,CE301,2,34,106,49.01,29.4
STU01000,ME302,1,42,112,70.29,24.62
STU01000,ME301,2,31,104,75.18,12.6
STU01000,ME304,3,52,111,94.17,31.43
STU01000,ME305,4,63,134,77.91,31.12
STU01000,ME304,5,27,148,85.67,32.4
STU01001,EE305,1,42,82,57.72,16.43
STU01001,EE303,2,48,92,55.52,23.86
STU01001,EE305,3,46,145,52.49,12.36
STU01001,EE305,4,49,65,67.38,16.9
STU01001,EE302,5,35,73,60.97,29.75
STU01001,EE304,6,37,47,50.86,19.38
STU01002,CS303,1,67,86,55.02,36.3
STU01002,CS304,2,27,98,65.0,19.71
STU01002,CS301,3,22,73,52.92,3.03
STU01002,CS303,4,29,78,71.93,6.33
STU01003,ME305,1,38,101,56.38,47.19
STU01003,ME302,2,37,145,61.9,34.71
STU01003,ME304,3,45,109,48.2,19.39
STU01004,CS305,1,19,32,39.49,15.99
STU01004,CS304,2,30,90,51.01,30.22
STU01005,ME305,1,12,158,51.11,18.32
STU01005,ME303,2,37,82,62.73,38.16
STU01005,ME302,3,36,121,74.75,2.0
STU01005,ME305,4,47,94,62.32,18.56
STU01005,ME301,5,57,66,56.05,19.98
STU01006,ME304,1,22,51,29.25,2.0
STU01006,ME304,2,25,41,27.63,26.94
STU01007,EC304,1,34,105,55.12,4.15
STU01007,EC303,2,33,70,43.46,20.39
STU01007,EC301,3,45,55,57.97,41.06
STU01007,EC302,4,15,62,47.35,19.66
STU01007,EC304,5,37,29,39.03,24.59
STU01008,IT302,1,48,70,82.99,23.2
STU01008,IT304,2,33,63,66.28,28.22
STU01008,IT303,3,13,86,66.62,50.41
STU01008,IT305,4,37,98,60.12,23.83
STU01008,IT303,5,33,107,61.1,20.04
STU01008,IT305,6,17,115,46.18,33.72
STU01009,IT304,1,49,124,73.47,23.15
STU01009,IT301,2,52,102,66.16,9.74
STU01009,IT301,3,53,109,62.27,27.53
STU01009,IT302,4,48,131,53.71,4.73
STU01009,IT304,5,43,90,93.74,8.5
STU01009,IT302,6,38,101,54.97,37.97
STU01010,CS304,1,46,59,69.39,23.82
STU01010,CS301,2,33,109,77.86,32.12
STU01011,EE303,1,39,55,57.74,24.15
STU01011,EE305,2,33,88,62.15,41.22
STU01011,EE301,3,30,56,54.59,18.71
STU01011,EE303,4,44,78,63.7,18.5
STU01012,EE301,1,14,107,69.68,35.73
STU01012,EE301,2,62,84,66.47,49.34
STU01013,CS302,1,8,2,15.13,21.62
STU01013,CS304,2,0,7,23.38,2.0
STU01013,CS303,3,7,0,13.7,6.68
STU01014,CE305,1,29,152,56.82,19.44
STU01014,CE305,2,36,102,74.96,30.81
STU01014,CE302,3,36,21,57.42,25.0
STU01014,CE304,4,29,80,61.8,26.42
STU01014,CE302,5,25,137,40.28,37.42
STU01014,CE304,6,25,106,54.45,21.95
STU01015,ME301,1,31,57,8.33,21.44
STU01015,ME303,2,9,42,46.34,20.14
STU01015,ME304,3,18,40,26.43,12.13
STU01015,ME303,4,11,0,43.86,14.63
STU01016,ME304,1,41,103,42.55,22.11
STU01016,ME302,2,55,95,60.45,18.13
STU01016,ME303,3,30,78,68.25,22.91
STU01016,ME302,4,47,48,70.96,41.12
STU01017,ME302,1,52,126,86.04,14.27
STU01017,ME301,2,54,111,91.3,36.47
STU01017,ME305,3,55,76,84.21,29.03
STU01018,IT301,1,69,134,82.9,38.79
STU01018,IT302,2,44,118,73.56,46.08
STU01018,IT301,3,43,92,80.17,33.46
STU01019,ME303,1,21,30,17.65,29.1
STU01019,ME304,2,0,0,43.12,9.34
STU01019,ME304,3,12,52,39.88,19.54
STU01019,ME305,4,21,72,33.31,21.14
STU01020,EC304,1,33,103,57.91,16.15
STU01020,EC303,2,25,76,37.17,32.26
STU01020,EC304,3,30,123,33.63,23.7
STU01021,ME301,1,0,1,40.88,2.0
STU01021,ME301,2,31,50,22.39,12.67
STU01021,ME304,3,23,19,28.01,13.1
STU01021,ME304,4,4,69,23.97,31.76
STU01022,IT303,1,33,78,46.22,18.49
STU01022,IT302,2,30,71,56.22,20.33
STU01022,IT304,3,15,81,69.56,9.16
STU01022,IT305,4,26,83,28.44,20.82
STU01022,IT301,5,12,111,38.4,11.91
STU01023,EE304,1,0,15,30.94,2.0
STU01023,EE304,2,23,21,20.25,5.71
STU01023,EE302,3,0,0,24.86,8.23
STU01023,EE302,4,0,0,6.36,3.6
STU01024,IT305,1,49,143,91.69,30.67
STU01024,IT303,2,57,123,100.0,37.98
STU01024,IT302,3,63,159,91.5,43.57
STU01024,IT301,4,66,167,100.0,41.26
STU01024,IT303,5,47,181,96.79,37.94
STU01024,IT305,6,75,132,71.46,36.66
STU01025,IT301,1,33,88,60.81,22.66
STU01025,IT304,2,24,138,46.11,31.73
STU01025,IT302,3,52,85,63.18,21.42
STU01025,IT303,4,70,78,64.03,23.56
STU01026,ME304,1,30,124,62.21,37.22
STU01026,ME304,2,44,118,72.16,35.65
STU01026,ME304,3,55,79,72.18,38.11
STU01026,ME305,4,28,144,62.33,14.17
STU01026,ME301,5,30,110,89.59,25.64
STU01026,ME303,6,36,158,62.05,11.1
STU01027,EC305,1,51,52,69.0,45.82
STU01027,EC304,2,43,137,36.22,2.0
STU01027,EC304,3,41,76,55.4,22.45
STU01027,EC303,4,48,66,46.39,38.15
STU01027,EC304,5,43,113,76.02,28.61
STU01028,CE301,1,56,114,69.75,26.93
STU01028,CE305,2,46,109,69.43,11.26
STU01028,CE304,3,43,111,75.4,22.16
STU01028,CE301,4,39,79,83.41,16.3
STU01029,ME302,1,34,65,44.46,21.05
STU01029,ME302,2,40,55,32.07,24.22
STU01030,IT304,1,38,58,69.9,36.84
STU01030,IT301,2,28,64,53.56,7.5
STU01031,ME305,1,6,98,32.58,10.41
STU01031,ME301,2,22,89,34.73,11.04
STU01031,ME305,3,39,31,16.94,19.29
STU01031,ME304,4,0,29,26.91,2.0
STU01031,ME305,5,30,106,31.72,20.55
STU01031,ME301,6,31,30,68.26,2.0
STU01032,CS305,1,14,17,28.81,7.56
STU01032,CS302,2,5,52,29.58,28.41
STU01032,CS301,3,32,17,39.04,23.56
STU01032,CS301,4,12,78,1.05,14.68
STU01032,CS302,5,10,9,32.06,23.43
STU01033,EE301,1,25,59,56.18,17.31
STU01033,EE303,2,13,64,32.94,14.32
STU01034,EE303,1,46,82,88.96,35.68
STU01034,EE302,2,49,153,100.0,36.68
STU01034,EE302,3,70,143,81.91,19.75
STU01034,EE303,4,45,80,77.78,28.82
STU01035,ME303,1,39,82,49.74,35.13
STU01035,ME301,2,46,72,59.45,29.33
STU01035,ME301,3,20,131,67.18,27.89
STU01035,ME302,4,43,124,52.09,28.83
STU01036,EC302,1,0,0,19.81,5.41
STU01036,EC304,2,40,72,25.36,2.0
STU01036,EC301,3,27,79,17.46,15.58
STU01036,EC305,4,9,39,13.99,13.29
STU01037,EE305,1,27,39,77.98,18.59
STU01037,EE301,2,27,92,53.61,21.66
STU01037,EE301,3,32,35,58.36,8.39
STU01037,EE302,4,41,74,52.83,31.41
STU01037,EE302,5,33,138,65.32,25.4
STU01038,CE305,1,47,86,68.73,37.46
STU01038,CE301,2,45,117,72.36,39.63
STU01039,IT303,1,16,29,24.9,2.0
STU01039,IT305,2,25,5,26.51,16.42
STU01039,IT304,3,3,8,29.42,14.7
STU01040,IT303,1,18,108,52.48,3.77
STU01040,IT304,2,28,63,67.18,25.27
STU01041,EE304,1,10,58,27.63,2.0
STU01041,EE302,2,15,47,17.42,25.83
STU01041,EE305,3,29,65,50.06,22.92
STU01041,EE305,4,28,39,9.97,20.91
STU01041,EE302,5,25,48,49.18,29.69
STU01041,EE305,6,18,23,39.17,2.0
STU01042,CS303,1,47,79,57.13,9.9
STU01042,CS302,2,28,57,35.33,30.22
STU01042,CS301,3,37,102,46.11,15.96
STU01042,CS302,4,44,131,36.04,19.22
STU01042,CS305,5,35,53,22.5,7.6
STU01043,EE303,1,28,54,23.83,11.59
STU01043,EE304,2,18,63,37.75,16.35
STU01044,CE304,1,24,58,46.1,16.65
STU01044,CE302,2,7,47,9.52,4.79
STU01044,CE305,3,6,0,8.32,14.42
STU01044,CE305,4,0,18,12.9,14.56
STU01045,EE304,1,34,81,41.75,2.0
STU01045,EE301,2,17,27,22.09,7.9
STU01045,EE303,3,18,0,37.73,2.0
STU01045,EE303,4,11,78,16.41,12.11
STU01045,EE303,5,12,34,14.99,2.64
STU01046,IT301,1,27,89,43.39,23.83
STU01046,IT302,2,17,69,52.24,16.6
STU01047,CE302,1,18,0,11.06,10.4
STU01047,CE303,2,25,3,5.27,2.0
STU01047,CE301,3,0,64,17.13,8.26
STU01047,CE301,4,14,0,13.7,4.0
STU01047,CE303,5,0,0,23.6,2.0
STU01048,ME301,1,63,64,94.48,5.53
STU01048,ME303,2,49,104,87.98,42.54
STU01048,ME302,3,39,93,98.9,30.06
STU01048,ME302,4,39,108,85.8,22.92
STU01048,ME303,5,30,121,79.9,29.41
STU01049,EE303,1,10,0,11.12,8.81
STU01049,EE303,2,28,24,47.56,2.0
STU01050,IT305,1,0,23,35.26,6.65
STU01050,IT305,2,11,43,30.83,2.0
STU01050,IT302,3,35,30,40.76,12.97
STU01051,ME303,1,67,138,100.0,64.46
STU01051,ME305,2,68,172,100.0,38.89
STU01051,ME305,3,61,132,99.56,43.22
STU01051,ME301,4,63,118,88.84,45.55
STU01052,ME303,1,45,76,68.0,26.83
STU01052,ME301,2,37,81,30.5,25.0
STU01053,CS301,1,59,142,76.97,11.88
STU01053,CS301,2,19,169,76.4,29.53
STU01053,CS305,3,45,163,62.24,28.62
STU01053,CS301,4,33,158,90.86,31.21
STU01054,EE304,1,51,63,70.06,13.62
STU01054,EE304,2,27,45,56.8,37.16
STU01055,CE302,1,0,61,50.5,20.86
STU01055,CE301,2,55,53,37.59,21.45
STU01055,CE302,3,11,69,19.65,25.65
STU01055,CE305,4,13,36,58.54,14.32
STU01056,IT304,1,0,10,34.95,28.62
STU01056,IT302,2,31,35,30.75,2.0
STU01057,EE302,1,39,98,71.72,28.95
STU01057,EE301,2,37,83,81.51,33.52
STU01057,EE305,3,55,116,84.11,20.11
STU01057,EE304,4,59,117,61.12,28.35
STU01057,EE301,5,39,95,54.52,24.38
STU01057,EE302,6,22,146,68.74,14.82
STU01058,CS305,1,29,83,23.61,32.63
STU01058,CS303,2,37,66,36.26,23.07
STU01058,CS304,3,14,108,58.74,19.38
STU01059,CE303,1,31,95,49.45,31.29
STU01059,CE302,2,23,63,49.62,16.83
STU01059,CE304,3,27,93,56.96,17.13
STU01059,CE305,4,45,73,51.08,40.46
STU01059,CE301,5,26,93,62.36,3.06
STU01059,CE304,6,40,52,35.45,17.77
STU01060,CE302,1,26,87,54.57,28.44
STU01060,CE305,2,16,56,39.4,7.43
STU01060,CE302,3,38,59,59.44,32.38
STU01060,CE301,4,26,103,59.99,13.35
STU01061,CS301,1,20,109,74.55,11.41
STU01061,CS304,2,62,106,39.84,25.86
STU01061,CS302,3,49,120,89.05,50.79
STU01062,CS305,1,0,32,0.0,15.72
STU01062,CS302,2,16,0,43.94,22.62
STU01063,ME304,1,52,131,100.0,20.3
STU01063,ME303,2,68,125,100.0,37.94
STU01064,CE302,1,8,49,42.96,22.07
STU01064,CE301,2,29,76,58.87,12.47
STU01064,CE303,3,15,32,39.99,22.65
STU01064,CE304,4,19,19,44.54,2.0
STU01064,CE304,5,11,70,46.29,15.64
STU01065,EE302,1,49,4,28.7,2.0
STU01065,EE303,2,9,90,18.24,14.74
STU01065,EE302,3,13,17,19.12,23.95
STU01066,CS303,1,20,82,25.27,20.76
STU01066,CS301,2,35,10,5.94,15.72
STU01066,CS301,3,10,43,10.34,29.76
STU01066,CS304,4,13,0,33.37,16.54
STU01066,CS301,5,20,46,41.3,11.05
STU01067,ME305,1,24,70,53.6,11.19
STU01067,ME302,2,14,47,49.48,18.38
STU01067,ME301,3,19,0,54.66,28.54
STU01067,ME302,4,23,49,44.65,22.43
STU01067,ME303,5,43,63,53.49,27.7
STU01068,IT301,1,7,13,21.18,4.54
STU01068,IT305,2,0,0,2.3,2.0
STU01068,IT305,3,0,40,8.09,2.0
STU01068,IT303,4,0,0,34.19,11.39
STU01068,IT302,5,0,71,17.47,4.04
STU01069,IT303,1,54,76,92.8,26.15
STU01069,IT304,2,51,98,81.89,33.39
STU01069,IT302,3,51,90,92.61,34.49
STU01070,CE304,1,19,90,53.32,11.1
STU01070,CE301,2,37,24,25.87,36.01
STU01070,CE304,3,22,104,56.81,28.02
STU01071,CE305,1,49,130,60.94,33.77
STU01071,CE301,2,42,96,77.75,42.0
STU01071,CE303,3,54,150,85.47,53.75
STU01072,EE303,1,10,43,48.42,8.12
STU01072,EE304,2,8,30,22.84,4.91
STU01073,CS305,1,10,39,27.79,2.0
STU01073,CS302,2,1,33,30.21,23.3
STU01074,EC302,1,45,61,24.17,5.99
STU01074,EC304,2,13,3,22.48,30.85
STU01074,EC302,3,26,86,58.42,22.53
STU01074,EC303,4,19,12,40.12,17.88
STU01075,EC303,1,35,110,69.75,13.93
STU01075,EC304,2,20,54,37.32,29.92
STU01075,EC302,3,19,62,21.72,14.89
STU01075,EC303,4,21,57,38.78,17.59
STU01075,EC303,5,26,103,45.83,16.32
STU01075,EC305,6,14,99,25.08,12.35
STU01076,EC305,1,42,141,72.66,48.85
STU01076,EC301,2,57,107,87.12,35.64
STU01076,EC304,3,62,130,52.04,51.49
STU01076,EC302,4,24,141,85.03,38.19
STU01076,EC301,5,37,64,68.18,38.07
STU01077,CS304,1,27,89,35.78,23.35
STU01077,CS305,2,9,58,33.96,25.92
STU01077,CS304,3,21,113,12.78,20.53
STU01077,CS304,4,53,43,28.17,2.0
STU01078,CS301,1,16,37,19.6,2.91
STU01078,CS302,2,17,40,25.19,2.0
STU01079,EE302,1,35,94,50.9,38.29
STU01079,EE304,2,40,80,55.46,25.48
STU01080,IT305,1,44,122,63.64,18.67
STU01080,IT302,2,47,123,55.38,10.51
STU01081,CE302,1,45,67,44.2,15.95
STU01081,CE301,2,5,67,46.04,17.92
STU01081,CE303,3,32,37,47.62,15.82
STU01082,EE304,1,1,0,20.77,2.0
STU01082,EE303,2,9,55,1.93,4.72
STU01082,EE302,3,24,3,10.69,10.04
STU01082,EE303,4,11,80,22.87,19.95
STU01082,EE305,5,25,78,11.97,2.0
STU01082,EE301,6,5,31,1.2,2.0
STU01083,ME305,1,30,92,75.92,28.01
STU01083,ME301,2,35,42,58.42,14.85
STU01083,ME303,3,30,55,43.68,9.22
STU01083,ME301,4,30,99,46.45,12.08
STU01083,ME302,5,20,15,39.33,10.9
STU01083,ME303,6,23,50,33.38,12.83
STU01084,ME305,1,51,79,45.44,21.38
STU01084,ME305,2,62,96,80.22,15.22
STU01085,EE304,1,38,0,35.35,3.87
STU01085,EE303,2,18,63,28.11,19.16
STU01086,ME302,1,23,102,39.73,27.82
STU01086,ME301,2,25,56,53.21,19.75
STU01086,ME303,3,25,88,41.32,30.48
STU01086,ME302,4,37,0,44.61,2.0
STU01086,ME302,5,13,63,52.46,7.6
STU01086,ME302,6,22,67,49.86,21.79
STU01087,CS302,1,42,68,34.4,35.7
STU01087,CS303,2,21,81,58.87,29.8
STU01087,CS301,3,0,21,47.87,28.85
STU01088,EE305,1,0,66,11.78,4.33
STU01088,EE301,2,7,125,26.59,15.35
STU01088,EE302,3,28,38,28.97,21.61
STU01089,CE304,1,27,86,43.95,41.62
STU01089,CE301,2,26,65,60.7,27.66
STU01089,CE304,3,39,116,61.66,12.74
STU01089,CE301,4,45,86,77.98,32.25
STU01090,EE301,1,24,37,53.07,14.07
STU01090,EE304,2,25,63,29.12,15.34
STU01090,EE301,3,29,35,40.4,2.17
STU01090,EE302,4,25,53,33.66,28.87
STU01091,EE304,1,58,150,96.17,47.39
STU01091,EE304,2,62,166,94.06,49.39
STU01091,EE302,3,62,170,91.03,43.4
STU01092,EE305,1,41,42,36.33,25.82
STU01092,EE304,2,35,37,43.76,15.43
STU01092,EE305,3,33,74,59.19,17.59
STU01092,EE304,4,30,56,38.37,2.0
STU01092,EE302,5,54,66,54.97,21.38
STU01092,EE303,6,46,82,51.4,26.99
STU01093,EC305,1,17,102,56.44,40.41
STU01093,EC301,2,35,60,51.48,26.51
STU01093,EC304,3,49,101,57.78,18.86
STU01093,EC304,4,17,63,61.53,15.81
STU01094,CS305,1,37,71,44.8,37.01
STU01094,CS302,2,25,78,32.91,17.59
STU01095,CS305,1,51,58,59.43,41.35
STU01095,CS305,2,66,173,86.15,16.05
STU01095,CS304,3,37,84,76.94,32.52
STU01096,CS305,1,22,39,52.18,15.2
STU01096,CS305,2,4,119,52.88,14.95
STU01097,ME302,1,10,5,7.82,2.98
STU01097,ME305,2,0,30,26.61,2.0
STU01097,ME302,3,21,11,0.0,2.58
STU01098,EC305,1,10,0,31.05,13.5
STU01098,EC303,2,21,66,14.22,2.0
STU01098,EC303,3,22,81,42.14,10.52
STU01098,EC302,4,13,76,34.05,11.01
STU01099,ME304,1,34,80,55.54,41.32
STU01099,ME302,2,17,59,60.06,38.96
STU01099,ME301,3,35,59,58.18,16.48
STU01099,ME305,4,38,80,60.86,30.68
